Tx_x,Tx_y,Tx_z,Rx_x,Rx_y,Rx_z,Distance,Angle,Frequency_GHz,LOS_Flag,Path_loss,3GPP_Path_Loss
450.2530867413766,-461.9975873467202,25.0,407.04651935350375,-154.8176685782418,10.601808891445364,310.53762713598854,2.65749259241508,2.6,1,89.76861000061035,95.24868234773191
200.61681158532667,364.2108471664842,25.0,-375.8814246876404,-575.0519919767621,10.271636945722197,1102.1714123036998,0.7656687062815766,2.6,0,inf,130.52489114957035
572.0878197190573,-31.771497764269043,25.0,-534.2694263643799,-278.1899350868419,5.268547668026266,1133.6391544159696,0.997306795220704,2.6,0,147.3058319091797,138.06441149332196
394.2074093774638,-52.63920342719621,25.0,172.18783162949762,-112.96507368830169,10.532841572962186,230.52375625756653,3.5981202687202614,0.9,0,102.03767776489258,98.08685409287511
-296.5846592025061,-248.4248057950481,25.0,-236.8345161103641,121.10371844615156,4.165609492926136,374.9072974152565,3.18568864725025,2.6,1,90.27782440185548,95.2469251598954
-406.5528276808385,-263.17961495185443,25.0,416.2777165276457,117.98626668605245,14.72666482035541,906.8864731723296,0.6490683836492954,2.6,0,145.40399551391602,135.28994298739423
12.561937141527324,596.9975511140879,25.0,-168.3207148937845,-415.334810916256,15.69084356723252,1028.4075094118832,0.5186491287203729,5.8,0,144.82898712158203,148.00545846901392
117.31709960542662,17.23479975880616,25.0,182.2106870090001,-268.0697448674236,19.487169952562788,292.6435582165059,1.0794038369996917,2.6,0,142.0958423614502,108.76515398864277
-436.8925369833451,436.9413046027576,25.0,575.9120091504415,-386.33386511363983,12.541580969742231,1305.2625275957178,0.5468828328200022,2.6,0,inf,136.5566230829519
540.5518474166647,-149.28683412091658,25.0,-149.19535580253677,318.0498979042856,8.131428973767308,833.3302911434175,1.159880965470555,5.8,0,141.35882377624512,127.94594580988608
-342.7317102664901,167.3282944788997,25.0,-96.69473679133353,420.20761910787246,16.022837440758675,352.934462172845,1.457519909705976,5.8,1,98.24698448181152,99.00546855329044
311.50573494055334,433.69087587609056,25.0,277.6631913811667,-193.49435613640784,5.8788003322393685,628.3886164515352,1.743719013207217,0.9,0,98.03653717041016,132.68323128854763
-409.8394193684379,322.3204672452355,25.0,263.3665395938715,529.5493869483087,17.65828734787167,704.4174821001618,0.5971696841879044,2.6,1,97.48082160949708,101.97676965378332
551.1306988490219,250.47338236121493,25.0,-599.8789844513761,353.1055456783927,6.308617740726722,1155.7274850799424,0.9266752083330976,0.9,0,inf,122.3842794382138
591.8256149605693,266.2333436506575,25.0,451.6717449458927,319.1065208599505,11.618437756474316,150.39197570473473,5.10480919000747,2.6,1,82.64711380004883,84.75574764201978
271.70128911628706,-310.2944042741229,25.0,52.948169473626194,295.4066134781891,4.683211332805428,644.3131398329002,1.806977326520834,5.8,0,141.3325309753418,121.45652434101008
196.5101547447946,29.059936257853337,25.0,-162.0250081723429,-403.1322425383343,8.615765156610092,561.7882035180318,1.6712359384956872,0.9,0,152.53098487854004,119.31897377423844
-536.6591557890624,224.6080286730305,25.0,321.7886367409275,23.91763971159276,11.11708747964548,881.704020622087,0.9021906982283796,0.9,0,110.44495582580566,115.76077859090832
-425.2219428462214,-266.79092681837847,25.0,-215.35091600764684,-120.29608717141492,4.258084036460359,256.7816446463917,4.6331988965362605,5.8,1,94.7446060180664,93.90684476578453
208.2751628575345,522.4259462745083,25.0,159.4333691989067,-206.50643649398305,13.645710730715535,730.655089177618,0.8904051315121141,2.6,0,115.86068153381348,128.8626956560919
166.73241677710553,366.300945406572,25.0,-513.5271245394782,-12.746137907661932,9.36185994069513,778.8929877369491,1.150427139981239,2.6,0,125.93833923339844,129.15345802294672
11.992849965624032,189.3325724683289,25.0,25.351783485567125,114.7295211728948,13.544470261336864,76.65054160912914,8.595134966111706,2.6,1,77.89206981658936,76.61454995778475
540.3079521360778,548.1767379297867,25.0,448.4261859743526,-402.57749560394217,5.665693125542623,955.3793419148344,1.1595915503155216,5.8,0,145.75475692749023,133.45665452410253
116.84098015987944,-333.3591109208721,25.0,-483.3750312127126,340.6668075784203,5.112902782221562,902.7545046980312,1.2622910352133525,5.8,0,130.49907684326172,142.41448781022183
518.2479042227617,-590.148349897751,25.0,48.89081908116145,-33.67052243606236,9.189125685129714,728.1576955410832,1.2441914358026622,2.6,0,124.95221138000488,131.0471717706937
